user_id_str,full_text,text_en,lwr,clean_number,clean_punct,clean_double_ws,scores,compound,comp_scores
40653395.0,Luwuk dari pagi ini rasa neraka bocor panas banget udah pake kacamata item juga gak ngaruh tetep silau,"Luwuk from this morning feels like hell is leaking really hot. Even if I wear glasses, it doesn't affect the glare","luwuk from this morning feels like hell is leaking really hot. even if i wear glasses, it doesn't affect the glare","luwuk from this morning feels like hell is leaking really hot. even if i wear glasses, it doesn't affect the glare",luwuk from this morning feels like hell is leaking really hot  even if i wear glasses it doesn t affect the glare,luwuk from this morning feels like hell is leaking really hot even if i wear glasses it doesn t affect the glare,"{'neg': 0.183, 'neu': 0.717, 'pos': 0.1, 'compound': -0.4767}",-0.4767,negatif
1.523924121981137e+18,Area luwuk adakah pasutri,The Luwuk area has couples,the luwuk area has couples,the luwuk area has couples,the luwuk area has couples,the luwuk area has couples,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1162262436.0,Setelah beberapa tahun selalu bersama puasa tahun ini diawali dengan cerita LDR.. Tugas pindah ke Poso anak istri pulang ke luwuk. Dan pada akhirnya Akan ada hikmah dari setiap perjalanan baru. Seperti kami yang lagi mendalami apa itu rindu.,"After several years of always fasting together, this year begins with an LDR story... The task of moving to Poso, the wife's children return to Luwuk. And in the end there will be a lesson from every new journey. Like we are still exploring what longing is.","after several years of always fasting together, this year begins with an ldr story... the task of moving to poso, the wife's children return to luwuk. and in the end there will be a lesson from every new journey. like we are still exploring what longing is.","after several years of always fasting together, this year begins with an ldr story... the task of moving to poso, the wife's children return to luwuk. and in the end there will be a lesson from every new journey. like we are still exploring what longing is.",after several years of always fasting together this year begins with an ldr story    the task of moving to poso the wife s children return to luwuk  and in the end there will be a lesson from every new journey  like we are still exploring what longing is ,after several years of always fasting together this year begins with an ldr story the task of moving to poso the wife s children return to luwuk and in the end there will be a lesson from every new journey like we are still exploring what longing is,"{'neg': 0.023, 'neu': 0.924, 'pos': 0.053, 'compound': 0.34}",0.34,positif
1.4169602227492864e+18,#Volcanic #Earthquake #Alert #Indonesia M5.2 EQ Strikes 80 km NW of Luwuk Indonesia Location: 0.493°S 122.231°E Depth: 10.0 km Time: 2023-04-06 09:32:02 (UTC+09:00),#Volcanic #Earthquake #Alert #Indonesia M5.2 EQ Strikes 80 km NW of Luwuk Indonesia Location: 0.493°S 122.231°E Depth: 10.0 km Time: 2023-04-06 09:32:02 (UTC+09:00),#volcanic #earthquake #alert #indonesia m5.2 eq strikes 80 km nw of luwuk indonesia location: 0.493°s 122.231°e depth: 10.0 km time: 2023-04-06 09:32:02 (utc+09:00),#volcanic #earthquake #alert #indonesia m. eq strikes  km nw of luwuk indonesia location: .°s .°e depth: . km time: -- :: (utc+:), volcanic  earthquake  alert  indonesia m  eq strikes  km nw of luwuk indonesia location    s   e depth    km time        utc  ,volcanic earthquake alert indonesia m eq strikes km nw of luwuk indonesia location s e depth km time utc,"{'neg': 0.134, 'neu': 0.749, 'pos': 0.118, 'compound': -0.0772}",-0.0772,netral
591793018.0,Kelebihannya kota Luwuk : MATI LAMPU,The advantages of the city of Luwuk: OFF THE LIGHTS,the advantages of the city of luwuk: off the lights,the advantages of the city of luwuk: off the lights,the advantages of the city of luwuk  off the lights,the advantages of the city of luwuk off the lights,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.3612,positif
40653395.0,salah satu yg disyukuri krn kerja: gua jadi kurusan tadi dikasih liat ojan foto hari pertama di luwuk sangat terlihat kalo skrg gua punya leher,"one of the things I'm grateful for is work: I've become skinny when I was given an ojan to see, a photo of the first day in Luwuk, it's very visible that now I have a neck","one of the things i'm grateful for is work: i've become skinny when i was given an ojan to see, a photo of the first day in luwuk, it's very visible that now i have a neck","one of the things i'm grateful for is work: i've become skinny when i was given an ojan to see, a photo of the first day in luwuk, it's very visible that now i have a neck",one of the things i m grateful for is work  i ve become skinny when i was given an ojan to see a photo of the first day in luwuk it s very visible that now i have a neck,one of the things i m grateful for is work i ve become skinny when i was given an ojan to see a photo of the first day in luwuk it s very visible that now i have a neck,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4588}",0.4588,positif
318411580.0,Suka deh cuaca Luwuk hari ini,I really like Luwuk's weather today,i really like luwuk's weather today,i really like luwuk's weather today,i really like luwuk s weather today,i really like luwuk s weather today,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.4201}",0.4201,positif
1.2923937424316948e+18,Edukasi Permenkumham No 06 berjalan dengan baik dan penuh pemahaman warga binaan pindahan Lapas Parigi dan Lapas Luwuk serta dilaksanakan dengan motto kerja Lapas Ampana Cepat Tepat Tuntas (CTT) untuk Lapas Ampana yang lebih baik dan tertib. (Red/Humas-Laspana),Education on Minister of Law and Human Rights No. 06 went well and was full of understanding for the inmates transferred to Parigi Prison and Luwuk Prison and was carried out with the work motto of Ampana Prison Quickly and Completely (CTT) for a better and orderly Ampana Prison. (Ed/PR-Laspana),education on minister of law and human rights no. 06 went well and was full of understanding for the inmates transferred to parigi prison and luwuk prison and was carried out with the work motto of ampana prison quickly and completely (ctt) for a better and orderly ampana prison. (ed/pr-laspana),education on minister of law and human rights no.  went well and was full of understanding for the inmates transferred to parigi prison and luwuk prison and was carried out with the work motto of ampana prison quickly and completely (ctt) for a better and orderly ampana prison. (ed/pr-laspana),education on minister of law and human rights no   went well and was full of understanding for the inmates transferred to parigi prison and luwuk prison and was carried out with the work motto of ampana prison quickly and completely ctt for a better and orderly ampana prison  edpr laspana,education on minister of law and human rights no went well and was full of understanding for the inmates transferred to parigi prison and luwuk prison and was carried out with the work motto of ampana prison quickly and completely ctt for a better and orderly ampana prison edpr laspana,"{'neg': 0.246, 'neu': 0.67, 'pos': 0.084, 'compound': -0.8789}",-0.8789,negatif
1.1653269037182403e+18,Yaa Ampunnn mo plg luwuk Tiket mahal sekali Mo plg luwuk sja Macam mo pi ke jepang Makanya skrg bingung mo ketemu keluarga atau ketemu naruto,"Oh my gosh, you're going to go to Japan. Tickets are very expensive. You're going to go to Japan. That's why now I'm confused about whether to meet my family or meet Naruto.","oh my gosh, you're going to go to japan. tickets are very expensive. you're going to go to japan. that's why now i'm confused about whether to meet my family or meet naruto.","oh my gosh, you're going to go to japan. tickets are very expensive. you're going to go to japan. that's why now i'm confused about whether to meet my family or meet naruto.",oh my gosh you re going to go to japan  tickets are very expensive  you re going to go to japan  that s why now i m confused about whether to meet my family or meet naruto ,oh my gosh you re going to go to japan tickets are very expensive you re going to go to japan that s why now i m confused about whether to meet my family or meet naruto,"{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.3182}",-0.3182,negatif
1.0372963647223887e+18, Sosialisasi Pungli dan Gratifikasi ,Socialization of Extortion and Gratification,socialization of extortion and gratification,socialization of extortion and gratification,socialization of extortion and gratification,socialization of extortion and gratification,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.3818}",0.3818,positif
124978663.0,Smlm sok-sok an ga makan nasi samsek. Krn mikirnya dah makan goreng²an jd dah kenyang bgt ditambah minum cold brew yg dah gw diemin 3hari *enak sih asli tp*. Udh gt tidur jg baru 1 jam pas sahur mkn sambel kecap yg cabenya dr luwuk. Dah lah langsung keringet dingin sama mual,"Last night I pretended not to eat samsek rice. Thinking about it, I ate fried food so I was really full, plus I drank cold brew which I had been drinking for 3 days *it was really delicious, but*. I couldn't sleep, and only 1 hour before dawn, I ate soy sauce with chilies from Luwuk. I immediately had cold sweats and nausea","last night i pretended not to eat samsek rice. thinking about it, i ate fried food so i was really full, plus i drank cold brew which i had been drinking for 3 days *it was really delicious, but*. i couldn't sleep, and only 1 hour before dawn, i ate soy sauce with chilies from luwuk. i immediately had cold sweats and nausea","last night i pretended not to eat samsek rice. thinking about it, i ate fried food so i was really full, plus i drank cold brew which i had been drinking for  days *it was really delicious, but*. i couldn't sleep, and only  hour before dawn, i ate soy sauce with chilies from luwuk. i immediately had cold sweats and nausea",last night i pretended not to eat samsek rice  thinking about it i ate fried food so i was really full plus i drank cold brew which i had been drinking for  days  it was really delicious but   i couldn t sleep and only  hour before dawn i ate soy sauce with chilies from luwuk  i immediately had cold sweats and nausea,last night i pretended not to eat samsek rice thinking about it i ate fried food so i was really full plus i drank cold brew which i had been drinking for days it was really delicious but i couldn t sleep and only hour before dawn i ate soy sauce with chilies from luwuk i immediately had cold sweats and nausea,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.3604}",0.3604,positif
19175939.0,ada yg pernah ke luwuk banggai ga? sepertinya menarik..,Has anyone ever been to Luwuk proud? seems interesting..,has anyone ever been to luwuk proud? seems interesting..,has anyone ever been to luwuk proud? seems interesting..,has anyone ever been to luwuk proud  seems interesting  ,has anyone ever been to luwuk proud seems interesting,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.7003}",0.7003,positif
141827647.0,Ya Robb... Ampunkanlah segala kekhilafan Ringankan segala langkah Mudahkan segala ikhtiar Amiin Menuju luwuk banggai lanjut palu,"Ya Robb... Forgive all mistakes. Lighten all steps. Make all efforts easy. Amen. Towards Luwuk, Banggai, continued Hammer.","ya robb... forgive all mistakes. lighten all steps. make all efforts easy. amen. towards luwuk, banggai, continued hammer.","ya robb... forgive all mistakes. lighten all steps. make all efforts easy. amen. towards luwuk, banggai, continued hammer.",ya robb    forgive all mistakes  lighten all steps  make all efforts easy  amen  towards luwuk banggai continued hammer ,ya robb forgive all mistakes lighten all steps make all efforts easy amen towards luwuk banggai continued hammer,"{'neg': 0.111, 'neu': 0.667, 'pos': 0.222, 'compound': 0.3612}",0.3612,positif
8.347458018091091e+17,udah hampir 3 tahun gak pulang luwuk. panggilan pulang semakin kesini semakin kenceng. lebaran kali ini pulang aja kali ya sekalian solo touring?,"I haven't been home from Luwuk for almost 3 years. the calls home are getting louder and louder. This Eid, let's just go home and go on a solo tour?","i haven't been home from luwuk for almost 3 years. the calls home are getting louder and louder. this eid, let's just go home and go on a solo tour?","i haven't been home from luwuk for almost  years. the calls home are getting louder and louder. this eid, let's just go home and go on a solo tour?",i haven t been home from luwuk for almost  years  the calls home are getting louder and louder  this eid let s just go home and go on a solo tour ,i haven t been home from luwuk for almost years the calls home are getting louder and louder this eid let s just go home and go on a solo tour,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0589806657885756e+18,Jadi kangen Luwuk deh yg tiap sahur pasti bangun karna anak cowok pada nyanyi-nyanyi icul ayo bangun sahur depan rumah tiap malem ,"So I miss Luwuk, who wakes up every time at dawn because the boys are singing icul, come on, get up for sahur in front of the house every night.","so i miss luwuk, who wakes up every time at dawn because the boys are singing icul, come on, get up for sahur in front of the house every night.","so i miss luwuk, who wakes up every time at dawn because the boys are singing icul, come on, get up for sahur in front of the house every night.",so i miss luwuk who wakes up every time at dawn because the boys are singing icul come on get up for sahur in front of the house every night ,so i miss luwuk who wakes up every time at dawn because the boys are singing icul come on get up for sahur in front of the house every night,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.2247}",-0.2247,negatif
